Country;City;Year;AQI;PM2.5;PM10;Deforestation_Rate_%;Afforestation_Rate_%;Vehicles_Increase_%;Industries_Increase_%;Env_Budget_Million_USD;Population_Density_Per_SqKm;CO2_Emissions_MT;Green_Space_Ratio_%;Avg_Life_Expectancy_Index
India;Bangalore;2020;243.13;149.59;213.81;4.76;0.27;12.2;6.07;77.97;15828.96;236.81;20.23;68.95
India;Bangalore;2020;230.43;145.04;182.36;3.46;1.8;17.2;11.8;66.78;12452.06;319.99;29.49;69.77
India;Bangalore;2020;290.94;165.03;203.81;3.56;1.03;17.7;10.89;145.07;22939.47;336.42;16.6;65.89
India;Bangalore;2020;234.93;135.82;225.57;3.25;0.74;15.44;11.2;165.38;13610.65;286.05;25.34;69.67
India;Bangalore;2020;225.57;118.57;164.47;2.51;1.56;12.48;13.55;194.5;20403.85;300.73;21.78;70.35
India;Bangalore;2020;214.64;103.24;171.01;2.51;0.87;19.86;5.6;140.92;18524.14;273.12;21.56;70.97
India;Bangalore;2020;161.69;99.43;137.38;4.72;1.61;8.04;6.02;124.45;12780.67;198.17;27.32;74.47
India;Bangalore;2020;170.09;100.92;154.7;3.15;1.2;14.49;11.16;143.23;9452.76;266.43;31.02;73.95
India;Bangalore;2020;149.16;77.93;158.41;1.09;1.88;19.8;8.13;98.51;6155.54;280.09;38.4;75.25
India;Bangalore;2020;236.72;115.5;204.84;4.83;0.53;10.1;13.13;108.07;13018.7;263.28;23.73;69.43
India;Bangalore;2020;153.01;65.97;127.53;1.36;1.14;11.33;10.41;133.87;13456.09;255.33;28.6;75.07
India;Bangalore;2020;152.17;94.56;125.16;1.76;0.48;11.58;13.35;121.83;5863.6;248.96;33.82;75.1
India;Bangalore;2020;189.07;86.32;205.32;2.47;1.33;8.9;14.55;97.04;7340.27;258.1;34.17;72.59
India;Bangalore;2020;299.58;144.06;237.38;3.56;0.97;14.16;11.41;168.61;21829.46;316.96;17.53;65.36
India;Bangalore;2020;190.33;127.01;207.62;4.69;0.34;17.5;5.39;96.23;13027.5;253.14;23.31;72.5
India;Bangalore;2020;239.95;139.63;225.69;4.08;1.37;15.13;14.61;82.2;13629.03;337.3;26.39;69.17
India;Bangalore;2020;234.65;131.77;202.16;4.87;0.72;19.39;6.74;52.78;17315.33;281.18;19.98;69.46
India;Bangalore;2020;190.88;96.91;188.65;4.87;1.16;13.69;9.67;80.34;8778.92;264.79;29.84;72.44
India;Bangalore;2020;252.57;149.54;265.42;4.38;0.65;9.73;11.87;60.9;14051.03;262.0;23.51;68.28
India;Bangalore;2021;207.75;100.06;192.38;1.27;0.21;17.1;5.07;153.52;14236.51;232.35;25.12;71.46
India;Bangalore;2021;319.71;186.93;317.62;3.27;1.51;18.48;12.88;174.62;23613.59;367.75;17.66;64.04
India;Bangalore;2021;272.57;183.82;275.44;4.48;0.48;12.08;6.74;104.62;24901.17;256.55;12.05;67.04
India;Bangalore;2021;225.85;120.63;200.99;3.35;1.16;16.3;11.88;105.28;11624.51;317.7;28.52;70.15
India;Bangalore;2021;198.46;135.91;177.57;4.46;1.32;15.49;9.17;114.06;7611.29;250.28;31.89;72.0
India;Bangalore;2021;260.41;165.82;266.19;4.06;1.47;15.64;6.29;187.03;23861.83;254.2;16.48;68.01
India;Bangalore;2021;213.63;147.23;212.64;3.48;0.63;9.94;13.44;159.92;7052.75;240.18;31.36;71.08
India;Bangalore;2021;213.05;99.8;185.11;1.4;1.06;13.37;13.45;159.75;16591.38;317.52;25.18;71.12
India;Bangalore;2021;175.86;74.59;186.84;4.56;0.16;11.97;8.27;141.93;8681.65;241.74;27.24;73.56
India;Bangalore;2021;228.12;109.02;193.83;3.53;0.65;9.4;14.11;90.31;17921.13;300.03;20.5;69.97
India;Bangalore;2021;170.86;116.85;144.51;2.02;0.74;11.2;5.63;125.19;11266.82;208.48;28.93;73.86
India;Bangalore;2021;145.75;62.3;112.94;3.6;0.28;10.99;5.42;57.29;13021.66;188.59;24.2;75.4
India;Bangalore;2021;266.24;140.25;271.37;3.27;1.99;9.38;11.35;174.67;23614.29;256.91;19.07;67.6
India;Bangalore;2021;129.89;82.95;134.9;3.53;1.35;11.03;5.73;113.68;8300.46;184.51;32.2;76.57
India;Bangalore;2021;209.83;134.55;189.14;3.28;0.37;15.14;8.51;68.03;6666.6;269.1;31.15;71.15
India;Bangalore;2021;217.28;120.01;193.29;2.49;0.38;11.29;7.21;133.82;23443.69;235.47;15.22;70.78
India;Bangalore;2021;294.21;188.03;233.55;4.41;1.51;14.54;14.55;60.68;17143.65;323.66;22.98;65.51
India;Bangalore;2021;214.4;96.83;195.49;3.84;0.7;15.0;12.74;108.61;11978.99;317.95;26.27;70.92
India;Bangalore;2021;233.02;107.33;232.67;4.8;1.71;12.45;11.02;147.96;14862.03;280.7;25.48;69.76
India;Bangalore;2021;211.97;109.39;220.34;2.25;0.55;15.5;11.32;88.46;12813.15;310.39;26.57;71.05
India;Bangalore;2021;312.61;175.08;320.4;4.79;1.38;15.89;14.32;113.2;22616.44;361.9;16.72;64.39
India;Bangalore;2021;168.14;114.14;136.64;2.48;0.81;13.79;10.34;170.48;9896.65;252.63;30.05;74.13
India;Bangalore;2021;175.4;102.42;179.66;2.93;1.06;10.31;14.44;88.71;7593.81;275.19;32.64;73.48
India;Bangalore;2021;267.47;155.2;213.54;1.53;0.54;8.99;12.33;101.59;24371.74;286.64;15.73;67.37
India;Bangalore;2021;285.48;192.38;234.78;1.98;1.93;18.22;12.59;184.36;21822.77;348.87;21.99;66.34
India;Bangalore;2021;263.99;128.36;208.09;3.06;0.57;12.4;9.36;172.52;21865.83;254.37;16.78;67.75
India;Bangalore;2021;245.1;131.09;241.72;2.18;0.2;17.14;11.34;97.49;17416.25;328.2;20.99;68.85
India;Bangalore;2021;225.57;138.99;167.28;2.75;0.47;9.19;11.38;59.71;16783.16;270.43;21.87;70.08
India;Bangalore;2021;114.66;46.66;101.32;2.53;1.26;8.35;7.99;165.24;6570.43;199.26;34.67;77.69
India;Bangalore;2021;194.27;88.69;169.11;2.83;1.7;15.96;14.67;89.57;7367.51;333.77;34.89;72.23
India;Bangalore;2021;221.69;107.47;160.68;1.26;0.88;12.13;11.15;188.43;20490.01;292.99;20.89;70.6
India;Bangalore;2021;215.49;121.78;187.63;3.75;0.57;9.69;12.19;88.9;21499.24;269.03;16.48;70.81
India;Bangalore;2021;227.65;139.46;171.42;2.57;0.7;13.52;9.77;190.57;16491.94;265.7;23.04;70.2
India;Bangalore;2022;199.11;101.82;204.89;1.31;0.94;12.2;11.01;126.66;19366.39;273.0;22.15;71.98
India;Bangalore;2022;184.7;88.95;144.03;1.75;1.49;13.77;8.41;158.13;13394.52;247.17;29.33;73.0
India;Bangalore;2022;190.33;122.23;207.92;1.46;0.81;8.71;12.53;50.15;17829.61;266.91;23.12;72.41
India;Bangalore;2022;217.48;125.41;238.02;2.53;1.19;13.91;5.41;194.25;14662.05;221.97;26.38;70.89
India;Bangalore;2022;220.87;145.09;230.42;4.1;0.83;11.23;9.44;182.54;13567.63;239.17;24.84;70.64
India;Bangalore;2022;189.97;131.96;147.6;2.84;1.69;11.36;11.23;93.88;12534.88;238.32;29.71;72.52
India;Bangalore;2022;259.42;107.18;238.91;4.72;1.84;8.28;13.03;192.16;22691.68;258.82;18.1;68.09
India;Bangalore;2022;216.85;135.44;237.98;4.06;1.79;15.85;7.04;79.31;7161.88;246.8;34.16;70.7
India;Bangalore;2022;313.37;132.78;240.2;3.55;1.12;15.65;13.43;153.71;23664.64;331.49;16.14;64.42
India;Bangalore;2022;279.86;116.4;206.26;4.01;1.13;18.57;8.5;99.14;16515.36;289.09;22.87;66.54
India;Bangalore;2022;235.19;164.24;223.52;3.57;0.5;14.83;10.79;145.95;15270.21;276.86;22.67;69.61
India;Bangalore;2022;232.22;151.66;196.07;3.18;0.77;8.88;10.06;121.27;23793.46;246.25;15.32;69.76
India;Bangalore;2022;243.42;147.22;256.7;3.59;1.46;15.01;14.41;126.91;15588.61;309.97;25.2;69.03
India;Bangalore;2022;184.79;101.12;133.71;4.18;1.69;19.2;7.19;196.53;9538.93;262.89;31.35;73.07
India;Bangalore;2022;229.33;100.95;239.11;3.54;1.57;19.81;10.78;128.48;9786.09;324.95;31.37;69.97
India;Bangalore;2022;222.75;120.55;176.33;3.84;0.24;10.98;14.25;196.99;12870.84;292.41;23.99;70.54
India;Bangalore;2022;223.62;144.61;217.05;2.91;1.7;16.63;6.59;146.81;16852.15;246.5;25.33;70.39
India;Bangalore;2022;213.82;142.12;166.59;4.2;1.59;19.64;13.4;131.63;7219.28;337.54;33.36;71.01
India;Bangalore;2022;282.45;169.37;218.23;2.37;0.22;14.96;8.81;89.54;23820.47;289.02;14.47;66.35
India;Bangalore;2022;197.45;83.88;205.33;4.38;0.47;11.99;10.67;135.23;15530.19;265.0;21.49;72.11
India;Bangalore;2022;184.45;99.2;170.9;1.58;0.16;8.84;9.52;178.26;20088.85;228.49;18.81;73.06
India;Bangalore;2022;242.8;115.87;254.28;1.2;0.76;15.23;13.5;113.59;22694.82;336.95;18.38;69.04
India;Bangalore;2022;179.68;120.3;192.42;1.72;1.57;12.15;6.94;119.03;13048.04;235.98;29.94;73.26
India;Bangalore;2022;243.64;120.73;218.54;4.75;1.59;15.74;14.47;82.33;13169.44;329.76;26.86;68.92
India;Bangalore;2022;177.92;122.1;129.14;1.41;1.86;16.95;7.51;120.24;12503.12;247.27;31.67;73.38
India;Bangalore;2022;224.19;137.26;183.44;4.98;0.62;10.42;13.62;157.09;15485.55;280.91;21.39;70.37
India;Bangalore;2022;224.46;133.89;178.51;1.48;0.92;13.26;7.7;52.74;24640.81;272.29;16.64;70.14
India;Bangalore;2022;199.35;125.19;210.86;2.93;1.79;13.26;11.85;122.83;6879.11;284.49;35.55;71.96
India;Bangalore;2022;242.98;124.74;215.79;3.6;1.34;16.05;11.63;84.56;17227.28;306.15;23.21;68.97
India;Bangalore;2022;251.66;122.9;251.13;3.51;0.36;12.95;12.15;135.39;24901.57;309.73;12.67;68.49
India;Bangalore;2022;228.2;156.55;227.58;1.61;1.24;9.58;8.56;134.9;23474.88;229.46;18.62;70.06
India;Bangalore;2022;226.89;99.19;179.65;1.88;0.47;12.19;12.77;85.29;19402.37;307.09;20.11;70.04
India;Bangalore;2022;225.02;127.52;218.42;4.52;1.29;9.2;7.93;140.49;18256.41;210.07;21.1;70.28
India;Bangalore;2022;296.21;146.47;282.85;1.73;1.37;14.67;11.85;173.5;24661.53;302.57;17.73;65.6
India;Bangalore;2022;238.83;163.87;239.19;3.69;0.71;19.93;14.55;132.0;12837.07;380.35;25.62;69.34
India;Bangalore;2022;221.22;141.01;156.08;3.79;1.27;16.34;13.63;92.83;8986.89;323.02;31.02;70.44
India;Bangalore;2022;210.04;115.16;216.24;1.71;1.99;12.22;9.14;154.98;24836.63;283.16;19.43;71.31
India;Bangalore;2022;253.12;170.72;218.46;3.93;1.27;19.58;8.12;179.51;12015.2;287.98;27.86;68.48
India;Bangalore;2022;213.97;117.99;183.14;4.7;1.56;19.29;6.92;167.42;6038.69;279.23;33.95;71.07
India;Bangalore;2022;196.84;124.0;195.44;4.49;0.88;11.17;6.51;56.78;19264.23;206.56;18.89;71.99
India;Bangalore;2022;190.25;97.44;152.2;2.18;0.9;18.06;11.14;125.73;7249.51;303.96;33.28;72.57
India;Bangalore;2022;160.51;69.66;123.08;4.22;1.94;10.13;9.05;172.45;7265.47;215.83;34.33;74.64
India;Bangalore;2023;191.06;114.27;136.13;2.78;0.53;12.59;5.19;106.9;12678.73;218.49;26.12;72.48
India;Bangalore;2023;210.17;118.87;219.7;1.36;0.8;13.66;10.69;161.44;9998.82;280.24;31.05;71.31
India;Bangalore;2023;298.42;180.02;234.7;3.67;1.68;18.96;11.44;57.22;18481.43;325.21;22.88;65.22
India;Bangalore;2023;157.4;84.1;124.5;2.17;1.9;11.22;14.22;171.52;5472.52;262.2;38.04;74.85
India;Bangalore;2023;234.25;109.9;182.46;4.9;0.71;16.21;9.85;122.62;17950.66;288.65;19.29;69.63
India;Bangalore;2023;248.16;127.71;193.12;4.08;0.7;13.76;9.95;189.24;24203.47;300.88;13.8;68.83
India;Bangalore;2023;262.82;123.65;236.11;4.5;1.69;16.77;12.63;61.75;9892.63;297.59;30.68;67.6
India;Bangalore;2023;194.63;101.01;190.66;1.75;0.6;19.78;5.13;92.1;14856.78;262.05;25.18;72.21
India;Bangalore;2023;212.63;137.28;194.44;4.24;0.35;17.41;7.59;91.46;10893.18;265.12;25.91;71.01
India;Bangalore;2023;242.77;155.94;189.61;3.01;1.03;17.32;12.49;111.12;20161.97;322.02;19.9;69.04
India;Bangalore;2023;172.98;93.63;135.87;1.46;0.58;12.04;14.7;70.23;9749.08;298.21;30.54;73.61
India;Bangalore;2023;231.3;153.9;202.49;2.46;0.4;15.94;9.75;160.03;23003.31;316.81;15.73;69.9
India;Bangalore;2023;156.64;90.39;164.33;4.2;1.67;10.78;13.4;70.07;6089.28;266.67;34.72;74.7
India;Bangalore;2023;204.08;109.25;202.0;3.54;1.96;17.9;8.43;57.37;6803.65;280.17;35.53;71.51
India;Bangalore;2023;211.29;91.68;231.58;3.16;0.16;14.06;13.66;153.31;13800.45;319.2;23.52;71.22
India;Bangalore;2023;188.14;90.85;197.46;2.0;1.31;14.93;5.6;97.98;18124.59;221.81;23.81;72.65
India;Bangalore;2023;296.96;179.63;247.01;3.68;1.47;19.13;8.98;60.17;22417.54;312.76;18.32;65.32
India;Bangalore;2023;258.95;167.55;203.89;4.07;0.63;15.42;10.06;92.32;22938.53;316.93;14.87;67.92
India;Bangalore;2023;244.92;135.52;205.58;1.22;1.66;14.99;14.97;168.32;20497.91;342.74;23.28;69.01
India;Bangalore;2023;241.65;104.81;260.18;4.54;0.43;17.55;14.89;188.29;7912.93;343.28;28.85;69.27
India;Bangalore;2023;130.37;78.7;107.83;1.23;0.78;10.16;5.33;194.58;5953.39;192.0;35.16;76.7
India;Bangalore;2023;154.22;77.21;126.8;1.54;0.58;10.55;10.96;120.9;6484.34;238.82;33.7;74.96
India;Bangalore;2023;242.79;132.25;195.27;3.81;1.05;8.16;13.49;78.25;20668.81;274.53;18.66;68.97
India;Bangalore;2023;164.75;90.49;130.55;4.96;0.98;17.87;6.21;168.46;7286.16;264.72;30.69;74.35
India;Bangalore;2023;171.4;98.64;130.72;2.08;0.42;10.47;11.9;73.69;12359.16;258.4;26.82;73.72
India;Bangalore;2023;195.97;104.63;160.72;1.82;1.61;13.89;14.15;174.33;5345.37;312.65;37.67;72.28
India;Chennai;2014;201.35;134.04;172.91;2.19;0.22;11.77;13.97;193.26;6106.55;289.59;32.36;71.96
India;Chennai;2014;241.52;131.44;251.93;3.54;1.69;8.17;14.8;85.67;20883.9;272.61;20.64;69.07
India;Chennai;2014;150.46;66.97;115.29;3.07;1.81;14.47;10.13;194.14;9071.74;283.08;33.28;75.36
India;Chennai;2014;197.37;97.93;152.39;2.46;1.61;11.23;9.34;169.17;14135.04;239.81;28.23;72.18
India;Chennai;2014;204.24;90.42;193.2;2.27;0.99;11.27;11.99;166.32;21209.27;282.5;19.49;71.72
India;Chennai;2014;250.3;123.97;230.03;2.63;0.89;18.22;12.98;77.25;11984.01;331.63;28.05;68.47
India;Chennai;2014;191.55;83.33;146.03;4.01;1.04;10.58;11.34;69.06;8520.3;241.2;30.59;72.37
India;Chennai;2014;157.37;78.19;161.06;1.16;1.19;14.93;14.6;119.73;5300.27;316.76;37.11;74.75
India;Chennai;2014;220.54;117.47;155.81;2.68;1.12;18.8;9.7;86.29;13913.57;313.83;26.77;70.47
India;Chennai;2014;215.22;96.39;181.19;1.93;1.64;9.02;12.43;83.59;23735.24;266.18;19.25;70.82
India;Chennai;2014;226.41;101.74;245.65;3.08;0.27;13.5;11.63;129.47;14650.06;287.11;23.09;70.16
India;Chennai;2014;179.49;123.58;161.74;4.27;0.34;10.68;10.96;154.11;11255.47;257.05;25.49;73.34
India;Chennai;2014;182.52;88.5;196.98;2.1;1.6;19.76;8.37;76.31;11187.69;313.63;31.52;72.98
India;Chennai;2014;185.92;79.53;200.84;1.65;0.18;17.29;13.05;158.74;7325.79;297.2;31.55;72.92
India;Chennai;2014;183.43;92.2;140.38;4.1;1.53;14.34;13.66;189.18;8086.08;281.27;32.39;73.15
India;Chennai;2014;279.15;136.77;297.96;3.47;1.07;14.3;11.1;92.97;24002.22;317.9;15.73;66.58
India;Chennai;2014;302.76;183.31;244.1;4.71;1.48;16.92;8.06;82.45;21948.56;297.94;17.77;64.98
India;Chennai;2014;204.28;118.23;144.01;1.89;1.64;8.07;9.73;78.79;21591.69;217.44;21.44;71.54
India;Chennai;2014;243.5;164.8;176.29;4.26;0.61;14.01;12.79;132.16;10058.79;293.96;27.51;69.03
India;Chennai;2014;182.04;90.58;142.24;1.24;0.14;8.2;9.58;196.33;12402.13;198.46;26.78;73.26
India;Chennai;2014;177.44;71.84;144.27;1.14;0.69;9.88;9.67;92.66;16730.43;228.52;24.21;73.36
India;Chennai;2014;206.86;94.1;159.6;3.02;1.7;12.01;8.08;150.71;16429.7;259.59;25.65;71.51
India;Chennai;2014;193.15;86.6;191.53;1.48;0.91;16.37;14.78;197.75;11060.83;314.73;30.18;72.52
India;Chennai;2014;199.35;101.19;172.09;3.63;0.56;17.0;6.3;100.74;13367.17;246.83;24.69;71.91
India;Chennai;2014;296.51;197.8;291.71;4.39;0.85;16.38;13.22;80.17;16032.32;321.03;22.13;65.39
India;Chennai;2014;267.66;137.74;276.22;2.45;0.34;16.23;14.37;132.49;15570.95;319.9;23.01;67.42
India;Chennai;2014;150.68;82.92;125.31;1.37;1.85;17.01;7.58;172.43;5094.96;239.87;39.09;75.3
India;Chennai;2014;152.18;92.22;156.3;4.8;2.0;11.55;7.53;126.08;7059.24;221.59;34.13;75.11
India;Chennai;2015;138.55;66.11;105.96;1.4;1.87;13.76;7.46;159.65;11575.5;234.84;32.63;76.08
India;Chennai;2015;243.23;112.58;175.48;4.97;1.95;14.79;8.03;68.83;21125.53;279.92;19.75;68.92
India;Chennai;2015;282.73;158.6;296.28;3.3;0.8;16.68;7.0;95.89;24748.99;273.77;14.36;66.34
India;Chennai;2015;230.26;105.93;169.85;4.83;1.44;16.22;11.32;110.96;14850.32;306.47;24.65;69.87
India;Chennai;2015;249.53;137.81;207.98;1.82;0.86;18.97;12.45;86.67;10646.88;329.84;30.12;68.54
India;Chennai;2015;158.18;91.29;134.67;4.05;1.19;8.75;13.59;75.51;6228.28;254.23;33.27;74.61
India;Chennai;2015;248.73;106.59;188.44;2.26;1.35;11.39;11.16;167.14;23214.75;292.9;18.58;68.75
India;Chennai;2015;281.65;158.45;233.68;4.17;0.27;18.29;12.43;141.86;16453.73;353.42;20.2;66.51
India;Chennai;2015;215.23;88.83;162.87;4.95;1.28;13.65;13.34;58.65;8569.21;308.78;30.33;70.77
India;Chennai;2015;276.71;179.86;247.0;4.35;0.68;15.75;9.98;105.32;17721.42;308.95;19.97;66.76
India;Chennai;2015;195.89;84.09;172.14;3.01;1.66;12.48;5.71;88.33;19218.33;241.57;22.76;72.12
India;Chennai;2015;294.07;166.24;291.36;1.88;1.92;17.69;11.62;107.89;24189.17;348.3;19.68;65.61
India;Chennai;2015;190.29;91.67;199.0;4.36;0.21;11.78;10.17;167.73;5941.62;256.12;30.34;72.65
India;Chennai;2015;209.06;117.89;224.64;1.6;1.53;18.17;14.83;110.73;11099.99;347.81;31.89;71.28
India;Chennai;2015;251.08;169.53;269.47;4.15;0.38;16.32;6.52;58.19;22910.22;263.16;14.09;68.38
India;Chennai;2015;245.58;159.02;228.59;4.47;0.34;18.1;10.28;93.13;9273.07;289.97;27.28;68.81
India;Chennai;2015;126.52;64.46;132.68;1.85;1.82;10.17;9.67;61.12;6434.81;229.24;37.19;76.69
India;Chennai;2015;217.09;100.11;227.76;3.96;1.86;12.89;5.89;56.79;22501.45;241.44;19.11;70.64
India;Chennai;2015;251.91;127.26;187.88;4.72;1.85;18.66;8.32;103.53;23877.87;315.94;16.97;68.41
India;Chennai;2015;213.52;86.99;215.5;3.2;1.75;13.25;13.65;151.73;17629.91;289.54;24.42;71.07
India;Chennai;2015;204.51;120.71;191.81;2.51;1.18;15.7;10.71;127.31;7546.31;295.14;33.5;71.62
India;Chennai;2015;242.65;159.4;233.73;4.25;1.94;17.9;8.74;66.17;20483.97;286.98;21.08;68.96
India;Chennai;2015;189.49;102.53;160.82;1.42;1.68;13.22;9.01;110.72;10550.93;245.55;33.07;72.59
India;Chennai;2015;188.58;96.81;176.37;2.31;1.93;9.15;6.14;154.19;17000.96;217.8;26.49;72.74
India;Chennai;2015;250.13;166.58;243.13;4.05;1.3;9.22;8.0;162.71;21288.2;240.66;18.55;68.65
India;Chennai;2015;172.08;78.76;121.4;2.65;0.48;8.75;10.49;132.85;6722.59;210.82;32.07;73.79
India;Chennai;2015;288.82;157.76;227.14;2.52;1.12;14.55;11.62;90.63;24163.79;317.27;16.66;65.93
India;Chennai;2015;241.37;107.81;254.54;3.93;0.81;16.21;8.1;106.32;20530.7;274.09;17.96;69.12
India;Chennai;2015;254.27;165.71;270.52;3.23;0.21;16.59;9.25;152.02;22009.83;281.79;15.4;68.35
India;Chennai;2015;212.89;115.74;208.3;2.72;1.64;11.99;12.78;171.53;18791.6;281.54;23.4;71.15
India;Chennai;2016;233.91;123.3;198.96;2.01;1.63;8.1;11.01;95.82;17947.43;234.77;24.93;69.6
India;Chennai;2016;132.23;71.92;131.25;4.48;1.2;10.82;5.86;133.62;5286.88;171.86;33.84;76.45
India;Chennai;2016;197.79;82.2;172.46;1.85;1.91;19.28;5.73;165.14;18698.16;280.95;25.18;72.14
India;Chennai;2016;148.9;101.72;156.82;1.76;1.07;16.48;5.4;197.32;5275.87;238.2;36.16;75.47
India;Chennai;2016;340.19;227.17;329.23;3.21;1.03;19.75;13.93;88.2;24864.35;379.79;15.01;62.5
India;Chennai;2016;209.13;122.94;195.55;3.7;1.95;8.78;8.82;133.56;21401.29;239.34;20.74;71.32
India;Chennai;2016;274.16;181.61;250.12;4.33;0.8;16.9;11.69;184.61;14368.94;297.55;23.71;67.09
India;Chennai;2016;182.63;77.24;141.24;1.39;0.18;12.16;10.53;155.52;15771.8;276.75;23.38;73.14
India;Chennai;2016;267.49;119.12;188.0;4.9;0.69;14.0;11.26;185.78;22413.21;308.18;14.75;67.54
India;Chennai;2016;232.65;117.6;167.11;4.74;1.38;17.76;13.66;138.16;7314.19;314.03;32.1;69.77
India;Chennai;2016;228.69;95.29;243.59;3.54;0.66;14.83;13.86;153.73;14678.91;301.44;23.75;70.06
India;Chennai;2016;242.09;167.55;192.73;3.38;0.31;17.8;6.61;163.33;22659.74;280.35;14.9;69.19
India;Chennai;2016;179.5;95.74;166.84;4.1;1.1;10.07;14.01;80.6;7473.44;249.06;31.73;73.19
India;Chennai;2016;252.09;130.9;259.66;4.13;0.77;18.02;12.19;78.88;16932.41;318.92;21.25;68.35
India;Chennai;2016;251.68;104.44;224.46;3.03;1.42;14.83;13.74;81.59;22924.35;342.6;18.32;68.38
India;Chennai;2016;188.9;104.73;191.4;3.36;0.94;11.63;9.88;153.92;13337.2;252.46;26.13;72.71
India;Chennai;2016;255.04;125.58;204.86;2.54;0.79;13.6;11.81;53.13;14852.28;281.03;24.98;68.1
India;Chennai;2016;230.17;107.55;232.48;1.48;0.95;12.61;13.71;170.73;24842.77;316.74;16.52;70.0
India;Chennai;2016;219.8;150.43;240.99;4.17;1.74;9.35;11.09;149.72;11455.54;220.63;29.61;70.65
India;Chennai;2016;279.12;163.03;283.17;4.04;1.75;18.41;6.65;167.37;22492.14;287.09;18.71;66.73
India;Chennai;2016;205.48;138.3;205.55;3.1;1.63;15.59;14.08;157.53;13707.53;331.67;28.08;71.62
India;Chennai;2016;280.22;170.28;275.29;5.0;1.49;11.35;14.85;186.26;20284.42;307.07;19.18;66.69
India;Chennai;2016;233.31;158.62;235.47;4.46;1.88;11.85;9.59;53.42;18256.25;255.95;22.92;69.55
India;Chennai;2016;140.89;62.4;125.81;2.44;1.71;8.53;12.72;162.19;6128.89;231.47;36.56;75.93
India;Chennai;2016;223.61;149.86;206.76;4.33;1.65;18.38;8.04;71.91;11301.15;272.4;29.3;70.24
India;Chennai;2016;256.85;135.0;271.63;4.26;0.12;18.53;5.33;187.75;23296.35;289.34;12.8;68.25
India;Chennai;2016;288.46;194.34;217.18;4.56;1.08;19.31;11.41;166.08;18328.49;342.28;20.36;66.1
India;Chennai;2016;141.78;84.97;132.45;1.1;1.75;8.99;12.25;154.42;6374.65;248.95;37.78;75.86
India;Chennai;2016;249.43;138.13;193.02;2.7;0.37;8.97;13.25;166.29;23872.44;275.37;14.54;68.7
India;Chennai;2016;157.99;69.41;150.0;2.23;0.68;15.63;10.04;110.82;7907.58;276.76;31.91;74.69
India;Chennai;2016;265.42;123.96;291.24;4.31;1.78;15.36;13.21;147.48;18720.33;310.59;22.3;67.6
India;Chennai;2016;210.65;105.52;191.72;1.32;0.28;14.18;9.34;123.35;23530.31;289.68;15.98;71.2
India;Chennai;2016;261.85;167.56;285.22;1.25;1.6;15.37;13.09;172.8;19561.22;321.56;24.0;67.89
India;Chennai;2016;272.01;143.09;219.46;4.77;0.81;11.56;12.5;139.35;21153.12;296.44;16.49;67.14
India;Chennai;2016;272.33;175.63;265.87;2.44;0.56;14.42;14.15;178.32;23050.06;325.15;16.21;67.2
India;Chennai;2016;162.15;109.47;151.38;1.92;1.92;16.22;11.87;130.82;6616.36;291.78;37.22;74.45
India;Chennai;2016;209.64;143.56;181.07;2.31;0.2;15.45;11.4;70.5;12286.56;277.29;26.01;71.17
India;Chennai;2016;275.26;162.87;288.76;2.95;1.25;14.93;13.2;151.74;23986.5;335.17;16.8;66.95
India;Chennai;2016;222.11;125.76;235.77;1.54;1.25;15.64;5.18;178.4;18932.42;261.02;23.27;70.55
India;Chennai;2016;213.9;146.45;213.99;3.38;1.63;9.07;9.04;195.4;24751.22;224.43;16.74;71.13
India;Chennai;2016;244.63;137.59;265.77;2.01;1.63;19.46;12.22;188.64;21183.4;349.84;21.7;69.07
India;Chennai;2016;207.04;126.5;164.35;3.72;1.44;8.81;6.7;112.57;14571.13;211.28;26.02;71.42
India;Chennai;2016;236.65;95.8;241.15;4.8;0.67;18.36;5.46;135.31;18892.21;279.64;18.33;69.49
India;Chennai;2017;192.51;96.79;177.72;3.59;0.62;12.11;9.33;109.96;11700.23;242.87;26.56;72.39
India;Chennai;2017;204.0;109.89;203.26;4.96;0.78;9.42;12.11;61.58;12801.37;270.45;24.58;71.52
India;Chennai;2017;189.0;121.74;188.82;2.75;0.71;9.75;5.74;54.78;14985.26;187.41;24.39;72.51
India;Chennai;2017;150.64;72.01;162.62;3.99;1.51;10.83;7.11;184.31;11081.59;200.14;29.45;75.33
India;Chennai;2017;162.51;84.49;133.69;1.67;1.17;16.22;5.05;55.49;14965.3;233.86;26.87;74.28
India;Chennai;2017;198.26;109.21;172.68;3.87;1.03;16.07;8.61;195.19;6774.76;259.49;32.45;72.17
India;Chennai;2017;155.4;95.65;119.76;2.29;1.85;15.05;10.94;176.5;9150.4;296.95;34.11;74.99
India;Chennai;2017;239.65;96.7;210.69;2.64;1.73;15.97;5.95;141.65;24206.59;252.68;18.35;69.31
India;Chennai;2017;235.64;140.88;240.15;4.35;1.22;10.09;5.52;58.19;24638.37;208.28;14.69;69.41
India;Chennai;2017;173.87;118.92;157.53;1.3;0.54;12.83;5.42;177.71;15172.84;226.79;25.14;73.76
India;Chennai;2017;163.65;110.86;136.86;4.36;0.99;19.11;7.53;191.76;5752.96;281.22;32.85;74.47
